z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.00000000e-03, 4.34077479e-04, 9.99000999e-01, 9.99080982e-04, 1.16893856e+00, 3.18152715e+00, 4.50873775e+00, 4.50423352e+00, 4.50423352e+00, 4.49973379e+00, 2.82702749e+01, 6.65858561e+01, 8.32997177e-30
2.01398798e-01, 7.96871930e-02, 8.32363077e-01, 1.70676454e-01, 9.04599101e-01, 2.97449152e+00, 1.01196475e+03, 8.42322093e+02, 8.42322093e+02, 7.01117809e+02, 4.00258269e+01, 7.68106005e+01, 1.10846472e-29
4.01797595e-01, 1.46685311e-01, 7.13369750e-01, 2.96830707e-01, 7.32581928e-01, 2.80778459e+00, 2.21437226e+03, 1.57966618e+03, 1.57966618e+03, 1.12688607e+03, 4.17262532e+01, 8.63440334e+01, 1.40069706e-29
6.02196393e-01, 2.04715750e-01, 6.24143210e-01, 3.94409966e-01, 6.07999773e-01, 2.66185417e+00, 3.58621263e+03, 2.23831027e+03, 2.23831027e+03, 1.39702615e+03, 4.27731802e+01, 9.64284752e+01, 1.74698893e-29
8.02595190e-01, 2.55898208e-01, 5.54755724e-01, 4.71487054e-01, 5.12810363e-01, 2.53025445e+00, 5.09821238e+03, 2.82826250e+03, 2.82826250e+03, 1.56899481e+03, 4.35370896e+01, 1.07667042e+02, 2.17793604e-29
1.00299399e+00, 3.01679646e-01, 4.99252622e-01, 5.33210619e-01, 4.38143182e-01, 2.41097164e+00, 6.72303197e+03, 3.35649134e+03, 3.35649134e+03, 1.67573710e+03, 4.41378259e+01, 1.20265744e+02, 2.71746174e-29
1.20339279e+00, 3.43091923e-01, 4.53845545e-01, 5.83204272e-01, 3.78688195e-01, 2.30312300e+00, 8.43794156e+03, 3.82952219e+03, 3.82952219e+03, 1.73801159e+03, 4.46311826e+01, 1.34223412e+02, 3.38482409e-29
1.40379158e+00, 3.80896810e-01, 4.16009444e-01, 6.24135790e-01, 3.30798586e-01, 2.20587042e+00, 1.02252572e+04, 4.25380358e+03, 4.25380358e+03, 1.76962246e+03, 4.50483712e+01, 1.49450603e+02, 4.19638085e-29
1.60419038e+00, 4.15672730e-01, 3.83996503e-01, 6.58003498e-01, 2.91802995e-01, 2.11822646e+00, 1.20716564e+04, 4.63547386e+03, 4.63547386e+03, 1.78000575e+03, 4.54088343e+01, 1.65832783e+02, 5.16678431e-29
1.80458918e+00, 4.47869254e-01, 3.56558461e-01, 6.86315324e-01, 2.59701656e-01, 2.03912779e+00, 1.39671907e+04, 4.98012000e+03, 4.98012000e+03, 1.77570392e+03, 4.57255453e+01, 1.83258975e+02, 6.30971958e-29
2.00498798e+00, 4.77842739e-01, 3.32780034e-01, 7.10215523e-01, 2.32988339e-01, 1.96753396e+00, 1.59043854e+04, 5.29266190e+03, 5.29266190e+03, 1.76129220e+03, 4.60075845e+01, 2.01632151e+02, 7.63834236e-29
2.20538677e+00, 5.05880441e-01, 3.11974832e-01, 7.30578027e-01, 2.10524752e-01, 1.90248965e+00, 1.78775411e+04, 5.57734288e+03, 5.57734288e+03, 1.73999061e+03, 4.62615389e+01, 2.20871195e+02, 9.16553282e-29
2.40578557e+00, 5.32217301e-01, 2.93618015e-01, 7.48075513e-01, 1.91446625e-01, 1.84315072e+00, 1.98822285e+04, 5.83778046e+03, 5.83778046e+03, 1.71407751e+03, 4.64923253e+01, 2.40909512e+02, 1.09040404e-28
2.60618437e+00, 5.57047927e-01, 2.77301407e-01, 7.63230283e-01, 1.75093333e-01, 1.78878733e+00, 2.19149342e+04, 6.07704210e+03, 6.07704210e+03, 1.68517233e+03, 4.67037009e+01, 2.61692651e+02, 1.28665647e-28
2.80658317e+00, 5.80535323e-01, 2.62702785e-01, 7.76451651e-01, 1.60955720e-01, 1.73877569e+00, 2.39728160e+04, 6.29772552e+03, 6.29772552e+03, 1.65443003e+03, 4.68985953e+01, 2.83175918e+02, 1.50657997e-28
3.00698196e+00, 6.02817388e-01, 2.49564388e-01, 7.88063410e-01, 1.48637719e-01, 1.69258523e+00, 2.60535310e+04, 6.50203352e+03, 6.50203352e+03, 1.62267601e+03, 4.70793330e+01, 3.05322322e+02, 1.75144566e-28
3.20738076e+00, 6.24011817e-01, 2.37677562e-01, 7.98324088e-01, 1.37828232e-01, 1.64976502e+00, 2.81551167e+04, 6.69183947e+03, 6.69183947e+03, 1.59050009e+03, 4.72477867e+01, 3.28100912e+02, 2.02252747e-28
3.40777956e+00, 6.44219867e-01, 2.26871600e-01, 8.07441964e-01, 1.28280502e-01, 1.60993123e+00, 3.02759040e+04, 6.86874278e+03, 6.86874278e+03, 1.55832266e+03, 4.74054856e+01, 3.51485475e+02, 2.32110250e-28
3.60817836e+00, 6.63529280e-01, 2.17005489e-01, 8.15586287e-01, 1.19796922e-01, 1.57275608e+00, 3.24144562e+04, 7.03411493e+03, 7.03411493e+03, 1.52644155e+03, 4.75536937e+01, 3.75453542e+02, 2.64845114e-28
3.80857715e+00, 6.82016589e-01, 2.07961725e-01, 8.22895716e-01, 1.12217776e-01, 1.53795851e+00, 3.45695222e+04, 7.18913748e+03, 7.18913748e+03, 1.49506543e+03, 4.76934669e+01, 3.99985612e+02, 3.00585683e-28
4.00897595e+00, 6.99748947e-01, 1.99641605e-01, 8.29484728e-01, 1.05412833e-01, 1.50529646e+00, 3.67400027e+04, 7.33483312e+03, 7.33483312e+03, 1.46433786e+03, 4.78256959e+01, 4.25064567e+02, 3.39460590e-28
4.20937475e+00, 7.16785601e-01, 1.91961617e-01, 8.35448524e-01, 9.92750146e-02, 1.47456044e+00, 3.89249233e+04, 7.47209122e+03, 7.47209122e+03, 1.43435471e+03, 4.79511388e+01, 4.50675220e+02, 3.81598723e-28
4.40977355e+00, 7.33179086e-01, 1.84850621e-01, 8.40866813e-01, 9.37155878e-02, 1.44556835e+00, 4.11234144e+04, 7.60168868e+03, 7.60168868e+03, 1.40517687e+03, 4.80704458e+01, 4.76803962e+02, 4.27129203e-28
4.61017234e+00, 7.48976203e-01, 1.78247643e-01, 8.45806768e-01, 8.86604780e-02, 1.41816107e+00, 4.33346948e+04, 7.72430723e+03, 7.72430723e+03, 1.37683956e+03, 4.81841787e+01, 5.03438492e+02, 4.76181358e-28
4.81057114e+00, 7.64218823e-01, 1.72100122e-01, 8.50325330e-01, 8.40474207e-02, 1.39219902e+00, 4.55580591e+04, 7.84054751e+03, 7.84054751e+03, 1.34935918e+03, 4.82928261e+01, 5.30567598e+02, 5.28884698e-28
5.01096994e+00, 7.78944556e-01, 1.66362502e-01, 8.54471049e-01, 7.98237405e-02, 1.36755916e+00, 4.77928670e+04, 7.95094094e+03, 7.95094094e+03, 1.32273843e+03, 4.83968154e+01, 5.58180993e+02, 5.85368896e-28
5.21136874e+00, 7.93187312e-01, 1.60995111e-01, 8.58285531e-01, 7.59446044e-02, 1.34413263e+00, 5.00385347e+04, 8.05595946e+03, 8.05595946e+03, 1.29697009e+03, 4.84965229e+01, 5.86269176e+02, 6.45763771e-28
5.41176754e+00, 8.06977768e-01, 1.55963234e-01, 8.61804616e-01, 7.23716385e-02, 1.32182271e+00, 5.22945282e+04, 8.15602373e+03, 8.15602373e+03, 1.27203984e+03, 4.85922812e+01, 6.14823323e+02, 7.10199271e-28
5.61216633e+00, 8.20343770e-01, 1.51236365e-01, 8.65059318e-01, 6.90718231e-02, 1.30054312e+00, 5.45603566e+04, 8.25151000e+03, 8.25151000e+03, 1.24792838e+03, 4.86843860e+01, 6.43835200e+02, 7.78805460e-28
5.81256513e+00, 8.33310667e-01, 1.46787587e-01, 8.68076595e-01, 6.60166050e-02, 1.28021668e+00, 5.68355680e+04, 8.34275590e+03, 8.34275590e+03, 1.22461301e+03, 4.87731010e+01, 6.73297087e+02, 8.51712508e-28
6.01296393e+00, 8.45901605e-01, 1.42593062e-01, 8.70879978e-01, 6.31811776e-02, 1.26077406e+00, 5.91197445e+04, 8.43006539e+03, 8.43006539e+03, 1.20206884e+03, 4.88586627e+01, 7.03201722e+02, 9.29050678e-28
6.21336273e+00, 8.58137771e-01, 1.38631598e-01, 8.73490087e-01, 6.05438952e-02, 1.24215281e+00, 6.14124989e+04, 8.51371285e+03, 8.51371285e+03, 1.18026962e+03, 4.89412838e+01, 7.33542245e+02, 1.01095032e-27
6.41376152e+00, 8.70038612e-01, 1.34884295e-01, 8.75925057e-01, 5.80857925e-02, 1.22429651e+00, 6.37134718e+04, 8.59394675e+03, 8.59394675e+03, 1.15918845e+03, 4.90211564e+01, 7.64312162e+02, 1.09754186e-27
6.61416032e+00, 8.81622017e-01, 1.31334245e-01, 8.78200897e-01, 5.57901881e-02, 1.20715403e+00, 6.60223281e+04, 8.67099264e+03, 8.67099264e+03, 1.13879827e+03, 4.90984542e+01, 7.95505303e+02, 1.18895581e-27
6.81455912e+00, 8.92904481e-01, 1.27966272e-01, 8.80331783e-01, 5.36423554e-02, 1.19067890e+00, 6.83387554e+04, 8.74505578e+03, 8.74505578e+03, 1.11907219e+03, 4.91733353e+01, 8.27115797e+02, 1.28532272e-27
7.01495792e+00, 9.03901246e-01, 1.24766719e-01, 8.82330309e-01, 5.16292490e-02, 1.17482881e+00, 7.06624615e+04, 8.81632346e+03, 8.81632346e+03, 1.09998375e+03, 4.92459438e+01, 8.59138041e+02, 1.38677324e-27
7.21535671e+00, 9.14626425e-01, 1.21723260e-01, 8.84207698e-01, 4.97392748e-02, 1.15956512e+00, 7.29931728e+04, 8.88496694e+03, 8.88496694e+03, 1.08150714e+03, 4.93164112e+01, 8.91566679e+02, 1.49343805e-27
7.41575551e+00, 9.25093110e-01, 1.18824745e-01, 8.85973980e-01, 4.79620966e-02, 1.14485245e+00, 7.53306324e+04, 8.95114316e+03, 8.95114316e+03, 1.06361730e+03, 4.93848581e+01, 9.24396581e+02, 1.60544789e-27
7.61615431e+00, 9.35313468e-01, 1.16061060e-01, 8.87638142e-01, 4.62884724e-02, 1.13065835e+00, 7.76745989e+04, 9.01499626e+03, 9.01499626e+03, 1.04629002e+03, 4.94513951e+01, 9.57622827e+02, 1.72293357e-27
7.81655311e+00, 9.45298828e-01, 1.13423011e-01, 8.89208258e-01, 4.47101159e-02, 1.11695300e+00, 8.00248450e+04, 9.07665888e+03, 9.07665888e+03, 1.02950198e+03, 4.95161242e+01, 9.91240690e+02, 1.84602593e-27
8.01695190e+00, 9.55059753e-01, 1.10902222e-01, 8.90691600e-01, 4.32195774e-02, 1.10370893e+00, 8.23811565e+04, 9.13625329e+03, 9.13625329e+03, 1.01323079e+03, 4.95791394e+01, 1.02524563e+03, 1.97485586e-27
8.21735070e+00, 9.64606112e-01, 1.08491044e-01, 8.92094734e-01, 4.18101429e-02, 1.09090079e+00, 8.47433309e+04, 9.19389244e+03, 9.19389244e+03, 9.97454988e+02, 4.96405277e+01, 1.05963325e+03, 2.10955431e-27
8.41774950e+00, 9.73947135e-01, 1.06182480e-01, 8.93423599e-01, 4.04757467e-02, 1.07850512e+00, 8.71111771e+04, 9.24968084e+03, 9.24968084e+03, 9.82154053e+02, 4.97003694e+01, 1.09439935e+03, 2.25025225e-27
8.61814830e+00, 9.83091469e-01, 1.03970117e-01, 8.94683582e-01, 3.92108962e-02, 1.06650024e+00, 8.94845139e+04, 9.30371534e+03, 9.30371534e+03, 9.67308369e+02, 4.97587394e+01, 1.12953983e+03, 2.39708071e-27
8.81854709e+00, 9.92047228e-01, 1.01848063e-01, 8.95879578e-01, 3.80106068e-02, 1.05486600e+00, 9.18631697e+04, 9.35608586e+03, 9.35608586e+03, 9.52899220e+02, 4.98157071e+01, 1.16505078e+03, 2.55017076e-27
9.01894589e+00, 1.00082203e+00, 9.98108994e-02, 8.97016044e-01, 3.68703455e-02, 1.04358368e+00, 9.42469816e+04, 9.40687600e+03, 9.40687600e+03, 9.38908753e+02, 4.98713373e+01, 1.20092836e+03, 2.70965350e-27
9.21934469e+00, 1.00942305e+00, 9.78536325e-02, 8.98097044e-01, 3.57859818e-02, 1.03263589e+00, 9.66357950e+04, 9.45616358e+03, 9.45616358e+03, 9.25319956e+02, 4.99256901e+01, 1.23716891e+03, 2.87566008e-27
9.41974349e+00, 1.01785703e+00, 9.59716524e-02, 8.99126296e-01, 3.47537447e-02, 1.02200638e+00, 9.90294628e+04, 9.50402118e+03, 9.50402118e+03, 9.12116617e+02, 4.99788221e+01, 1.27376884e+03, 3.04832168e-27
9.62014228e+00, 1.02613034e+00, 9.41606970e-02, 9.00107199e-01, 3.37701848e-02, 1.01168002e+00, 1.01427845e+05, 9.55051657e+03, 9.55051657e+03, 8.99283297e+02, 5.00307860e+01, 1.31072469e+03, 3.22776953e-27
9.82054108e+00, 1.03424898e+00, 9.24168202e-02, 9.01042874e-01, 3.28321416e-02, 1.00164266e+00, 1.03830808e+05, 9.59571310e+03, 9.59571310e+03, 8.86805292e+02, 5.00816312e+01, 1.34803311e+03, 3.41413486e-27
1.00209399e+01, 1.04221863e+00, 9.07363629e-02, 9.01936185e-01, 3.19367144e-02, 9.91881051e-01, 1.06238224e+05, 9.63967008e+03, 9.63967008e+03, 8.74668602e+02, 5.01314040e+01, 1.38569083e+03, 3.60754899e-27
1.02213387e+01, 1.05004467e+00, 8.91159271e-02, 9.02789770e-01, 3.10812364e-02, 9.82382789e-01, 1.08649973e+05, 9.68244309e+03, 9.68244309e+03, 8.62859893e+02, 5.01801481e+01, 1.42369467e+03, 3.80814323e-27
1.04217375e+01, 1.05773217e+00, 8.75523538e-02, 9.03606058e-01, 3.02632521e-02, 9.73136235e-01, 1.11065938e+05, 9.72408430e+03, 9.72408430e+03, 8.51366468e+02, 5.02279044e+01, 1.46204157e+03, 4.01604895e-27
1.06221363e+01, 1.06528596e+00, 8.60427013e-02, 9.04387289e-01, 2.94804970e-02, 9.64130461e-01, 1.13486008e+05, 9.76464270e+03, 9.76464270e+03, 8.40176235e+02, 5.02747116e+01, 1.50072853e+03, 4.23139755e-27
1.08225351e+01, 1.07271061e+00, 8.45842278e-02, 9.05135535e-01, 2.87308800e-02, 9.55355191e-01, 1.15910077e+05, 9.80416437e+03, 9.80416437e+03, 8.29277673e+02, 5.03206060e+01, 1.53975262e+03, 4.45432045e-27
1.10229339e+01, 1.08001046e+00, 8.31743742e-02, 9.05852713e-01, 2.80124672e-02, 9.46800756e-01, 1.18338043e+05, 9.84269270e+03, 9.84269270e+03, 8.18659805e+02, 5.03656219e+01, 1.57911101e+03, 4.68494913e-27
1.12233327e+01, 1.08718963e+00, 8.18107489e-02, 9.06540598e-01, 2.73234677e-02, 9.38458042e-01, 1.20769810e+05, 9.88026857e+03, 9.88026857e+03, 8.08312172e+02, 5.04097919e+01, 1.61880094e+03, 4.92341507e-27
1.14237315e+01, 1.09425206e+00, 8.04911152e-02, 9.07200837e-01, 2.66622207e-02, 9.30318459e-01, 1.23205282e+05, 9.91693056e+03, 9.91693056e+03, 7.98224800e+02, 5.04531466e+01, 1.65881971e+03, 5.16984982e-27
1.16241303e+01, 1.10120147e+00, 7.92133778e-02, 9.07834961e-01, 2.60271845e-02, 9.22373892e-01, 1.25644371e+05, 9.95271506e+03, 9.95271506e+03, 7.88388179e+02, 5.04957152e+01, 1.69916469e+03, 5.42438493e-27
1.18245291e+01, 1.10804143e+00, 7.79755729e-02, 9.08444393e-01, 2.54169257e-02, 9.14616678e-01, 1.28086991e+05, 9.98765651e+03, 9.98765651e+03, 7.78793238e+02, 5.05375251e+01, 1.73983331e+03, 5.68715200e-27
1.20249279e+01, 1.11477533e+00, 7.67758571e-02, 9.09030458e-01, 2.48301106e-02, 9.07039568e-01, 1.30533059e+05, 1.00217875e+04, 1.00217875e+04, 7.69431322e+02, 5.05786026e+01, 1.78082308e+03, 5.95828267e-27
1.22253267e+01, 1.12140641e+00, 7.56124991e-02, 9.09594390e-01, 2.42654963e-02, 8.99635698e-01, 1.32982494e+05, 1.00551387e+04, 1.00551387e+04, 7.60294169e+02, 5.06189724e+01, 1.82213154e+03, 6.23790859e-27
1.24257255e+01, 1.12793776e+00, 7.44838708e-02, 9.10137342e-01, 2.37219235e-02, 8.92398567e-01, 1.35435222e+05, 1.00877395e+04, 1.00877395e+04, 7.51373889e+02, 5.06586581e+01, 1.86375632e+03, 6.52616146e-27
1.26261242e+01, 1.13437234e+00, 7.33884399e-02, 9.10660390e-01, 2.31983098e-02, 8.85322012e-01, 1.37891167e+05, 1.01196176e+04, 1.01196176e+04, 7.42662946e+02, 5.06976822e+01, 1.90569509e+03, 6.82317300e-27
1.28265230e+01, 1.14071298e+00, 7.23247628e-02, 9.11164540e-01, 2.26936434e-02, 8.78400183e-01, 1.40350258e+05, 1.01507991e+04, 1.01507991e+04, 7.34154140e+02, 5.07360661e+01, 1.94794556e+03, 7.12907499e-27
1.30269218e+01, 1.14696238e+00, 7.12914787e-02, 9.11650734e-01, 2.22069775e-02, 8.71627523e-01, 1.42812428e+05, 1.01813092e+04, 1.01813092e+04, 7.25840588e+02, 5.07738300e+01, 1.99050550e+03, 7.44399919e-27
1.32273206e+01, 1.15312312e+00, 7.02873032e-02, 9.12119854e-01, 2.17374255e-02, 8.64998753e-01, 1.45277611e+05, 1.02111715e+04, 1.02111715e+04, 7.17715705e+02, 5.08109934e+01, 2.03337274e+03, 7.76807745e-27
1.34277194e+01, 1.15919769e+00, 6.93110234e-02, 9.12572728e-01, 2.12841560e-02, 8.58508851e-01, 1.47745741e+05, 1.02404085e+04, 1.02404085e+04, 7.09773197e+02, 5.08475749e+01, 2.07654514e+03, 8.10144160e-27
1.36281182e+01, 1.16518846e+00, 6.83614928e-02, 9.13010133e-01, 2.08463890e-02, 8.52153037e-01, 1.50216759e+05, 1.02690419e+04, 1.02690419e+04, 7.02007036e+02, 5.08835919e+01, 2.12002062e+03, 8.44422355e-27
1.38285170e+01, 1.17109772e+00, 6.74376270e-02, 9.13432797e-01, 2.04233920e-02, 8.45926760e-01, 1.52690605e+05, 1.02970921e+04, 1.02970921e+04, 6.94411453e+02, 5.09190616e+01, 2.16379712e+03, 8.79655520e-27
1.40289158e+01, 1.17692765e+00, 6.65383991e-02, 9.13841407e-01, 2.00144765e-02, 8.39825680e-01, 1.55167221e+05, 1.03245785e+04, 1.03245785e+04, 6.86980923e+02, 5.09539999e+01, 2.20787266e+03, 9.15856850e-27
1.42293146e+01, 1.18268036e+00, 6.56628367e-02, 9.14236607e-01, 1.96189944e-02, 8.33845660e-01, 1.57646552e+05, 1.03515198e+04, 1.03515198e+04, 6.79710153e+02, 5.09884224e+01, 2.25224527e+03, 9.53039543e-27
1.44297134e+01, 1.18835786e+00, 6.48100177e-02, 9.14619007e-01, 1.92363359e-02, 8.27982751e-01, 1.60128543e+05, 1.03779337e+04, 1.03779337e+04, 6.72594069e+02, 5.10223438e+01, 2.29691303e+03, 9.91216802e-27
1.46301122e+01, 1.19396210e+00, 6.39790672e-02, 9.14989178e-01, 1.88659261e-02, 8.22233182e-01, 1.62613145e+05, 1.04038373e+04, 1.04038373e+04, 6.65627805e+02, 5.10557782e+01, 2.34187405e+03, 1.03040183e-26
1.48305110e+01, 1.19949493e+00, 6.31691547e-02, 9.15347661e-01, 1.85072230e-02, 8.16593351e-01, 1.65100305e+05, 1.04292467e+04, 1.04292467e+04, 6.58806697e+02, 5.10887394e+01, 2.38712648e+03, 1.07060783e-26
1.50309098e+01, 1.20495817e+00, 6.23794913e-02, 9.15694965e-01, 1.81597150e-02, 8.11059813e-01, 1.67589975e+05, 1.04541774e+04, 1.04541774e+04, 6.52126267e+02, 5.11212402e+01, 2.43266853e+03, 1.11184802e-26
1.52313086e+01, 1.21035354e+00, 6.16093270e-02, 9.16031573e-01, 1.78229188e-02, 8.05629273e-01, 1.70082108e+05, 1.04786442e+04, 1.04786442e+04, 6.45582219e+02, 5.11532932e+01, 2.47849841e+03, 1.15413561e-26
1.54317074e+01, 1.21568269e+00, 6.08579483e-02, 9.16357940e-01, 1.74963779e-02, 8.00298578e-01, 1.72576659e+05, 1.05026614e+04, 1.05026614e+04, 6.39170425e+02, 5.11849103e+01, 2.52461437e+03, 1.19748382e-26
1.56321062e+01, 1.22094725e+00, 6.01246762e-02, 9.16674497e-01, 1.71796603e-02, 7.95064708e-01, 1.75073583e+05, 1.05262425e+04, 1.05262425e+04, 6.32886922e+02, 5.12161031e+01, 2.57101471e+03, 1.24190586e-26
1.58325050e+01, 1.22614875e+00, 5.94088639e-02, 9.16981650e-01, 1.68723571e-02, 7.89924769e-01, 1.77572838e+05, 1.05494005e+04, 1.05494005e+04, 6.26727902e+02, 5.12468827e+01, 2.61769775e+03, 1.28741497e-26
1.60329038e+01, 1.23128869e+00, 5.87098953e-02, 9.17279788e-01, 1.65740812e-02, 7.84875987e-01, 1.80074380e+05, 1.05721480e+04, 1.05721480e+04, 6.20689704e+02, 5.12772596e+01, 2.66466184e+03, 1.33402436e-26
1.62333026e+01, 1.23636851e+00, 5.80271828e-02, 9.17569275e-01, 1.62844657e-02, 7.79915703e-01, 1.82578171e+05, 1.05944969e+04, 1.05944969e+04, 6.14768808e+02, 5.13072443e+01, 2.71190536e+03, 1.38174727e-26
1.64337014e+01, 1.24138960e+00, 5.73601656e-02, 9.17850458e-01, 1.60031626e-02, 7.75041362e-01, 1.85084170e+05, 1.06164587e+04, 1.06164587e+04, 6.08961827e+02, 5.13368464e+01, 2.75942672e+03, 1.43059692e-26
1.66341002e+01, 1.24635330e+00, 5.67083088e-02, 9.18123668e-01, 1.57298417e-02, 7.70250514e-01, 1.87592340e+05, 1.06380444e+04, 1.06380444e+04, 6.03265505e+02, 5.13660755e+01, 2.80722436e+03, 1.48058656e-26
1.68344990e+01, 1.25126091e+00, 5.60711013e-02, 9.18389217e-01, 1.54641895e-02, 7.65540805e-01, 1.90102643e+05, 1.06592646e+04, 1.06592646e+04, 5.97676704e+02, 5.13949408e+01, 2.85529674e+03, 1.53172941e-26
1.70348978e+01, 1.25611369e+00, 5.54480547e-02, 9.18647402e-01, 1.52059081e-02, 7.60909972e-01, 1.92615044e+05, 1.06801295e+04, 1.06801295e+04, 5.92192406e+02, 5.14234510e+01, 2.90364235e+03, 1.58403873e-26
1.72352966e+01, 1.26091283e+00, 5.48387022e-02, 9.18898505e-01, 1.49547144e-02, 7.56355840e-01, 1.95129507e+05, 1.07006489e+04, 1.07006489e+04, 5.86809701e+02, 5.14516147e+01, 2.95225970e+03, 1.63752776e-26
1.74356954e+01, 1.26565952e+00, 5.42425972e-02, 9.19142797e-01, 1.47103392e-02, 7.51876317e-01, 1.97645999e+05, 1.07208323e+04, 1.07208323e+04, 5.81525788e+02, 5.14794401e+01, 3.00114735e+03, 1.69220975e-26
1.76360942e+01, 1.27035490e+00, 5.36593124e-02, 9.19380532e-01, 1.44725261e-02, 7.47469391e-01, 2.00164485e+05, 1.07406886e+04, 1.07406886e+04, 5.76337966e+02, 5.15069351e+01, 3.05030385e+03, 1.74809794e-26
1.78364930e+01, 1.27500005e+00, 5.30884385e-02, 9.19611954e-01, 1.42410312e-02, 7.43133123e-01, 2.02684934e+05, 1.07602267e+04, 1.07602267e+04, 5.71243632e+02, 5.15341073e+01, 3.09972779e+03, 1.80520559e-26
1.80368918e+01, 1.27959604e+00, 5.25295837e-02, 9.19837295e-01, 1.40156219e-02, 7.38865649e-01, 2.05207315e+05, 1.07794548e+04, 1.07794548e+04, 5.66240273e+02, 5.15609642e+01, 3.14941779e+03, 1.86354595e-26
1.82372906e+01, 1.28414391e+00, 5.19823722e-02, 9.20056776e-01, 1.37960766e-02, 7.34665169e-01, 2.07731596e+05, 1.07983812e+04, 1.07983812e+04, 5.61325469e+02, 5.15875128e+01, 3.19937247e+03, 1.92313230e-26
1.84376894e+01, 1.28864464e+00, 5.14464441e-02, 9.20270609e-01, 1.35821841e-02, 7.30529951e-01, 2.10257749e+05, 1.08170135e+04, 1.08170135e+04, 5.56496881e+02, 5.16137600e+01, 3.24959050e+03, 1.98397789e-26
1.86380882e+01, 1.29309921e+00, 5.09214538e-02, 9.20478994e-01, 1.33737428e-02, 7.26458326e-01, 2.12785743e+05, 1.08353594e+04, 1.08353594e+04, 5.51752252e+02, 5.16397126e+01, 3.30007055e+03, 2.04609598e-26
1.88384870e+01, 1.29750855e+00, 5.04070699e-02, 9.20682124e-01, 1.31705601e-02, 7.22448681e-01, 2.15315551e+05, 1.08534260e+04, 1.08534260e+04, 5.47089405e+02, 5.16653770e+01, 3.35081131e+03, 2.10949985e-26
1.90388858e+01, 1.30187357e+00, 4.99029742e-02, 9.20880183e-01, 1.29724522e-02, 7.18499461e-01, 2.17847145e+05, 1.08712205e+04, 1.08712205e+04, 5.42506236e+02, 5.16907594e+01, 3.40181150e+03, 2.17420276e-26
1.92392846e+01, 1.30619516e+00, 4.94088611e-02, 9.21073345e-01, 1.27792435e-02, 7.14609167e-01, 2.20380499e+05, 1.08887495e+04, 1.08887495e+04, 5.38000710e+02, 5.17158658e+01, 3.45306986e+03, 2.24021800e-26
1.94396834e+01, 1.31047416e+00, 4.89244369e-02, 9.21261779e-01, 1.25907662e-02, 7.10776349e-01, 2.22915586e+05, 1.09060195e+04, 1.09060195e+04, 5.33570864e+02, 5.17407022e+01, 3.50458515e+03, 2.30755885e-26
1.96400822e+01, 1.31471142e+00, 4.84494195e-02, 9.21445645e-01, 1.24068596e-02, 7.06999608e-01, 2.25452380e+05, 1.09230369e+04, 1.09230369e+04, 5.29214799e+02, 5.17652741e+01, 3.55635613e+03, 2.37623858e-26
1.98404810e+01, 1.31890774e+00, 4.79835375e-02, 9.21625096e-01, 1.22273701e-02, 7.03277591e-01, 2.27990856e+05, 1.09398078e+04, 1.09398078e+04, 5.24930678e+02, 5.17895871e+01, 3.60838160e+03, 2.44627047e-26
2.00408798e+01, 1.32306389e+00, 4.75265299e-02, 9.21800280e-01, 1.20521506e-02, 6.99608992e-01, 2.30530991e+05, 1.09563380e+04, 1.09563380e+04, 5.20716726e+02, 5.18136466e+01, 3.66066038e+03, 2.51766783e-26
2.02412786e+01, 1.32718065e+00, 4.70781454e-02, 9.21971336e-01, 1.18810604e-02, 6.95992546e-01, 2.33072760e+05, 1.09726333e+04, 1.09726333e+04, 5.16571225e+02, 5.18374576e+01, 3.71319128e+03, 2.59044393e-26
2.04416774e+01, 1.33125876e+00, 4.66381423e-02, 9.22138400e-01, 1.17139646e-02, 6.92427031e-01, 2.35616140e+05, 1.09886991e+04, 1.09886991e+04, 5.12492512e+02, 5.18610252e+01, 3.76597315e+03, 2.66461208e-26
2.06420762e+01, 1.33529892e+00, 4.62062878e-02, 9.22301601e-01, 1.15507338e-02, 6.88911265e-01, 2.38161109e+05, 1.10045407e+04, 1.10045407e+04, 5.08478977e+02, 5.18843542e+01, 3.81900485e+03, 2.74018556e-26
2.08424749e+01, 1.33930185e+00, 4.57823576e-02, 9.22461062e-01, 1.13912441e-02, 6.85444102e-01, 2.40707644e+05, 1.10201634e+04, 1.10201634e+04, 5.04529064e+02, 5.19074494e+01, 3.87228526e+03, 2.81717768e-26
2.10428737e+01, 1.34326821e+00, 4.53661356e-02, 9.22616903e-01, 1.12353766e-02, 6.82024436e-01, 2.43255724e+05, 1.10355721e+04, 1.10355721e+04, 5.00641263e+02, 5.19303153e+01, 3.92581326e+03, 2.89560175e-26
2.12432725e+01, 1.34719868e+00, 4.49574134e-02, 9.22769237e-01, 1.10830172e-02, 6.78651193e-01, 2.45805327e+05, 1.10507717e+04, 1.10507717e+04, 4.96814112e+02, 5.19529565e+01, 3.97958778e+03, 2.97547106e-26
