z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
4.28863427e+01, 1.64232939e+00, 2.27861321e-02, 9.50914387e-01, 4.05916865e-03, 4.75478445e-01, 5.27333624e+05, 1.20158936e+04, 1.20158936e+04, 2.73795738e+02, 5.36104273e+01, 1.10564820e+04, 2.29674869e-25
4.30867415e+01, 1.64430800e+00, 2.26825564e-02, 9.50942323e-01, 4.03123196e-03, 4.74249621e-01, 5.29980330e+05, 1.20213087e+04, 1.20213087e+04, 2.72674013e+02, 5.36212988e+01, 1.11326244e+04, 2.32849155e-25
4.32871403e+01, 1.64627764e+00, 2.25799181e-02, 9.50969943e-01, 4.00361176e-03, 4.73029184e-01, 5.32627569e+05, 1.20266869e+04, 1.20266869e+04, 2.71561605e+02, 5.36321182e+01, 1.12089437e+04, 2.36052678e-25
4.34875391e+01, 1.64823838e+00, 2.24782045e-02, 9.50997251e-01, 3.97630305e-03, 4.71817038e-01, 5.35275339e+05, 1.20320285e+04, 1.20320285e+04, 2.70458397e+02, 5.36428862e+01, 1.12854396e+04, 2.39285575e-25
4.36879379e+01, 1.65019031e+00, 2.23774031e-02, 9.51024253e-01, 3.94930096e-03, 4.70613090e-01, 5.37923635e+05, 1.20373340e+04, 1.20373340e+04, 2.69364276e+02, 5.36536031e+01, 1.13621118e+04, 2.42547983e-25
4.38883367e+01, 1.65213351e+00, 2.22775018e-02, 9.51050953e-01, 3.92260067e-03, 4.69417248e-01, 5.40572454e+05, 1.20426038e+04, 1.20426038e+04, 2.68279128e+02, 5.36642696e+01, 1.14389597e+04, 2.45840037e-25
4.40887355e+01, 1.65406806e+00, 2.21784885e-02, 9.51077356e-01, 3.89619752e-03, 4.68229422e-01, 5.43221793e+05, 1.20478383e+04, 1.20478383e+04, 2.67202842e+02, 5.36748859e+01, 1.15159831e+04, 2.49161874e-25
4.42891343e+01, 1.65599402e+00, 2.20803514e-02, 9.51103466e-01, 3.87008688e-03, 4.67049523e-01, 5.45871647e+05, 1.20530378e+04, 1.20530378e+04, 2.66135310e+02, 5.36854527e+01, 1.15931815e+04, 2.52513631e-25
4.44895331e+01, 1.65791148e+00, 2.19830790e-02, 9.51129289e-01, 3.84426425e-03, 4.65877465e-01, 5.48522014e+05, 1.20582028e+04, 1.20582028e+04, 2.65076424e+02, 5.36959703e+01, 1.16705547e+04, 2.55895444e-25
4.46899319e+01, 1.65982051e+00, 2.18866599e-02, 9.51154828e-01, 3.81872520e-03, 4.64713159e-01, 5.51172889e+05, 1.20633336e+04, 1.20633336e+04, 2.64026079e+02, 5.37064392e+01, 1.17481023e+04, 2.59307449e-25
4.48903307e+01, 1.66172119e+00, 2.17910829e-02, 9.51180087e-01, 3.79346541e-03, 4.63556523e-01, 5.53824271e+05, 1.20684306e+04, 1.20684306e+04, 2.62984172e+02, 5.37168599e+01, 1.18258239e+04, 2.62749783e-25
4.50907295e+01, 1.66361358e+00, 2.16963370e-02, 9.51205072e-01, 3.76848063e-03, 4.62407471e-01, 5.56476154e+05, 1.20734942e+04, 1.20734942e+04, 2.61950599e+02, 5.37272328e+01, 1.19037191e+04, 2.66222582e-25
4.52911283e+01, 1.66549777e+00, 2.16024115e-02, 9.51229785e-01, 3.74376668e-03, 4.61265923e-01, 5.59128537e+05, 1.20785247e+04, 1.20785247e+04, 2.60925261e+02, 5.37375583e+01, 1.19817876e+04, 2.69725983e-25
4.54915271e+01, 1.66737381e+00, 2.15092956e-02, 9.51254232e-01, 3.71931947e-03, 4.60131797e-01, 5.61781415e+05, 1.20835225e+04, 1.20835225e+04, 2.59908058e+02, 5.37478368e+01, 1.20600290e+04, 2.73260123e-25
4.56919259e+01, 1.66924179e+00, 2.14169791e-02, 9.51278417e-01, 3.69513501e-03, 4.59005013e-01, 5.64434785e+05, 1.20884880e+04, 1.20884880e+04, 2.58898895e+02, 5.37580689e+01, 1.21384431e+04, 2.76825138e-25
4.58923246e+01, 1.67110176e+00, 2.13254516e-02, 9.51302342e-01, 3.67120937e-03, 4.57885492e-01, 5.67088645e+05, 1.20934215e+04, 1.20934215e+04, 2.57897674e+02, 5.37682548e+01, 1.22170294e+04, 2.80421165e-25
4.60927234e+01, 1.67295381e+00, 2.12347031e-02, 9.51326013e-01, 3.64753868e-03, 4.56773158e-01, 5.69742991e+05, 1.20983232e+04, 1.20983232e+04, 2.56904302e+02, 5.37783950e+01, 1.22957876e+04, 2.84048340e-25
4.62931222e+01, 1.67479799e+00, 2.11447236e-02, 9.51349432e-01, 3.62411916e-03, 4.55667933e-01, 5.72397819e+05, 1.21031937e+04, 1.21031937e+04, 2.55918686e+02, 5.37884899e+01, 1.23747173e+04, 2.87706801e-25
4.64935210e+01, 1.67663437e+00, 2.10555035e-02, 9.51372604e-01, 3.60094711e-03, 4.54569743e-01, 5.75053128e+05, 1.21080332e+04, 1.21080332e+04, 2.54940735e+02, 5.37985398e+01, 1.24538183e+04, 2.91396683e-25
4.66939198e+01, 1.67846302e+00, 2.09670332e-02, 9.51395532e-01, 3.57801888e-03, 4.53478514e-01, 5.77708913e+05, 1.21128419e+04, 1.21128419e+04, 2.53970359e+02, 5.38085453e+01, 1.25330902e+04, 2.95118125e-25
4.68943186e+01, 1.68028400e+00, 2.08793032e-02, 9.51418220e-01, 3.55533090e-03, 4.52394173e-01, 5.80365171e+05, 1.21176204e+04, 1.21176204e+04, 2.53007470e+02, 5.38185067e+01, 1.26125326e+04, 2.98871262e-25
4.70947174e+01, 1.68209738e+00, 2.07923043e-02, 9.51440671e-01, 3.53287968e-03, 4.51316647e-01, 5.83021901e+05, 1.21223688e+04, 1.21223688e+04, 2.52051980e+02, 5.38284243e+01, 1.26921452e+04, 3.02656231e-25
4.72951162e+01, 1.68390322e+00, 2.07060274e-02, 9.51462888e-01, 3.51066176e-03, 4.50245866e-01, 5.85679097e+05, 1.21270874e+04, 1.21270874e+04, 2.51103805e+02, 5.38382986e+01, 1.27719278e+04, 3.06473170e-25
4.74955150e+01, 1.68570158e+00, 2.06204635e-02, 9.51484876e-01, 3.48867378e-03, 4.49181761e-01, 5.88336759e+05, 1.21317767e+04, 1.21317767e+04, 2.50162859e+02, 5.38481299e+01, 1.28518798e+04, 3.10322215e-25
4.76959138e+01, 1.68749252e+00, 2.05356039e-02, 9.51506637e-01, 3.46691243e-03, 4.48124262e-01, 5.90994883e+05, 1.21364368e+04, 1.21364368e+04, 2.49229060e+02, 5.38579186e+01, 1.29320011e+04, 3.14203503e-25
4.78963126e+01, 1.68927611e+00, 2.04514399e-02, 9.51528175e-01, 3.44537444e-03, 4.47073301e-01, 5.93653465e+05, 1.21410682e+04, 1.21410682e+04, 2.48302326e+02, 5.38676650e+01, 1.30122913e+04, 3.18117171e-25
4.80967114e+01, 1.69105240e+00, 2.03679630e-02, 9.51549493e-01, 3.42405663e-03, 4.46028812e-01, 5.96312503e+05, 1.21456710e+04, 1.21456710e+04, 2.47382577e+02, 5.38773696e+01, 1.30927501e+04, 3.22063356e-25
4.82971102e+01, 1.69282146e+00, 2.02851647e-02, 9.51570593e-01, 3.40295587e-03, 4.44990729e-01, 5.98971995e+05, 1.21502456e+04, 1.21502456e+04, 2.46469733e+02, 5.38870326e+01, 1.31733772e+04, 3.26042195e-25
4.84975090e+01, 1.69458334e+00, 2.02030369e-02, 9.51591480e-01, 3.38206908e-03, 4.43958986e-01, 6.01631937e+05, 1.21547922e+04, 1.21547922e+04, 2.45563715e+02, 5.38966544e+01, 1.32541722e+04, 3.30053825e-25
4.86979078e+01, 1.69633811e+00, 2.01215714e-02, 9.51612156e-01, 3.36139324e-03, 4.42933520e-01, 6.04292327e+05, 1.21593112e+04, 1.21593112e+04, 2.44664448e+02, 5.39062354e+01, 1.33351348e+04, 3.34098384e-25
4.88983066e+01, 1.69808581e+00, 2.00407603e-02, 9.51632623e-01, 3.34092538e-03, 4.41914268e-01, 6.06953161e+05, 1.21638028e+04, 1.21638028e+04, 2.43771856e+02, 5.39157759e+01, 1.34162647e+04, 3.38176008e-25
4.90987054e+01, 1.69982650e+00, 1.99605956e-02, 9.51652886e-01, 3.32066259e-03, 4.40901167e-01, 6.09614438e+05, 1.21682673e+04, 1.21682673e+04, 2.42885863e+02, 5.39252762e+01, 1.34975617e+04, 3.42286834e-25
4.92991042e+01, 1.70156025e+00, 1.98810698e-02, 9.51672947e-01, 3.30060201e-03, 4.39894156e-01, 6.12276154e+05, 1.21727049e+04, 1.21727049e+04, 2.42006396e+02, 5.39347367e+01, 1.35790253e+04, 3.46431001e-25
4.94995030e+01, 1.70328710e+00, 1.98021751e-02, 9.51692808e-01, 3.28074083e-03, 4.38893175e-01, 6.14938307e+05, 1.21771160e+04, 1.21771160e+04, 2.41133384e+02, 5.39441577e+01, 1.36606553e+04, 3.50608644e-25
4.96999018e+01, 1.70500712e+00, 1.97239041e-02, 9.51712472e-01, 3.26107629e-03, 4.37898163e-01, 6.17600895e+05, 1.21815008e+04, 1.21815008e+04, 2.40266753e+02, 5.39535396e+01, 1.37424513e+04, 3.54819901e-25
4.99003006e+01, 1.70672035e+00, 1.96462494e-02, 9.51731943e-01, 3.24160569e-03, 4.36909062e-01, 6.20263914e+05, 1.21858595e+04, 1.21858595e+04, 2.39406436e+02, 5.39628826e+01, 1.38244132e+04, 3.59064909e-25
5.01006994e+01, 1.70842684e+00, 1.95692038e-02, 9.51751222e-01, 3.22232635e-03, 4.35925813e-01, 6.22927362e+05, 1.21901925e+04, 1.21901925e+04, 2.38552361e+02, 5.39721870e+01, 1.39065405e+04, 3.63343806e-25
5.03010982e+01, 1.71012666e+00, 1.94927601e-02, 9.51770312e-01, 3.20323566e-03, 4.34948360e-01, 6.25591236e+05, 1.21944999e+04, 1.21944999e+04, 2.37704461e+02, 5.39814533e+01, 1.39888329e+04, 3.67656730e-25
5.05014970e+01, 1.71181985e+00, 1.94169113e-02, 9.51789217e-01, 3.18433106e-03, 4.33976647e-01, 6.28255534e+05, 1.21987820e+04, 1.21987820e+04, 2.36862668e+02, 5.39906816e+01, 1.40712902e+04, 3.72003816e-25
5.07018958e+01, 1.71350647e+00, 1.93416505e-02, 9.51807938e-01, 3.16561001e-03, 4.33010616e-01, 6.30920254e+05, 1.22030391e+04, 1.22030391e+04, 2.36026917e+02, 5.39998723e+01, 1.41539121e+04, 3.76385204e-25
5.09022946e+01, 1.71518656e+00, 1.92669709e-02, 9.51826478e-01, 3.14707004e-03, 4.32050214e-01, 6.33585392e+05, 1.22072713e+04, 1.22072713e+04, 2.35197141e+02, 5.40090258e+01, 1.42366982e+04, 3.80801029e-25
5.11026934e+01, 1.71686017e+00, 1.91928658e-02, 9.51844839e-01, 3.12870871e-03, 4.31095386e-01, 6.36250947e+05, 1.22114790e+04, 1.22114790e+04, 2.34373278e+02, 5.40181422e+01, 1.43196484e+04, 3.85251431e-25
5.13030922e+01, 1.71852737e+00, 1.91193285e-02, 9.51863024e-01, 3.11052361e-03, 4.30146078e-01, 6.38916916e+05, 1.22156624e+04, 1.22156624e+04, 2.33555262e+02, 5.40272219e+01, 1.44027621e+04, 3.89736545e-25
5.15034910e+01, 1.72018818e+00, 1.90463526e-02, 9.51881035e-01, 3.09251241e-03, 4.29202238e-01, 6.41583297e+05, 1.22198217e+04, 1.22198217e+04, 2.32743032e+02, 5.40362652e+01, 1.44860393e+04, 3.94256510e-25
5.17038898e+01, 1.72184267e+00, 1.89739316e-02, 9.51898874e-01, 3.07467277e-03, 4.28263814e-01, 6.44250087e+05, 1.22239571e+04, 1.22239571e+04, 2.31936526e+02, 5.40452724e+01, 1.45694796e+04, 3.98811463e-25
5.19042886e+01, 1.72349088e+00, 1.89020593e-02, 9.51916545e-01, 3.05700243e-03, 4.27330754e-01, 6.46917284e+05, 1.22280689e+04, 1.22280689e+04, 2.31135683e+02, 5.40542438e+01, 1.46530827e+04, 4.03401542e-25
5.21046874e+01, 1.72513286e+00, 1.88307294e-02, 9.51934048e-01, 3.03949914e-03, 4.26403008e-01, 6.49584885e+05, 1.22321572e+04, 1.22321572e+04, 2.30340443e+02, 5.40631796e+01, 1.47368483e+04, 4.08026885e-25
5.23050862e+01, 1.72676865e+00, 1.87599359e-02, 9.51951386e-01, 3.02216072e-03, 4.25480525e-01, 6.52252888e+05, 1.22362224e+04, 1.22362224e+04, 2.29550747e+02, 5.40720801e+01, 1.48207761e+04, 4.12687628e-25
5.25054850e+01, 1.72839830e+00, 1.86896727e-02, 9.51968562e-01, 3.00498499e-03, 4.24563256e-01, 6.54921291e+05, 1.22402646e+04, 1.22402646e+04, 2.28766538e+02, 5.40809455e+01, 1.49048660e+04, 4.17383910e-25
5.27058838e+01, 1.73002187e+00, 1.86199338e-02, 9.51985577e-01, 2.98796983e-03, 4.23651153e-01, 6.57590092e+05, 1.22442840e+04, 1.22442840e+04, 2.27987757e+02, 5.40897763e+01, 1.49891174e+04, 4.22115868e-25
5.29062826e+01, 1.73163938e+00, 1.85507134e-02, 9.52002434e-01, 2.97111316e-03, 4.22744168e-01, 6.60259289e+05, 1.22482809e+04, 1.22482809e+04, 2.27214348e+02, 5.40985726e+01, 1.50735303e+04, 4.26883641e-25
5.31066814e+01, 1.73325090e+00, 1.84820058e-02, 9.52019134e-01, 2.95441291e-03, 4.21842252e-01, 6.62928878e+05, 1.22522554e+04, 1.22522554e+04, 2.26446255e+02, 5.41073347e+01, 1.51581043e+04, 4.31687365e-25
5.33070802e+01, 1.73485645e+00, 1.84138053e-02, 9.52035679e-01, 2.93786706e-03, 4.20945359e-01, 6.65598858e+05, 1.22562078e+04, 1.22562078e+04, 2.25683424e+02, 5.41160628e+01, 1.52428392e+04, 4.36527179e-25
5.35074790e+01, 1.73645610e+00, 1.83461062e-02, 9.52052073e-01, 2.92147364e-03, 4.20053443e-01, 6.68269227e+05, 1.22601382e+04, 1.22601382e+04, 2.24925799e+02, 5.41247573e+01, 1.53277346e+04, 4.41403221e-25
5.37078778e+01, 1.73804987e+00, 1.82789032e-02, 9.52068316e-01, 2.90523067e-03, 4.19166457e-01, 6.70939983e+05, 1.22640470e+04, 1.22640470e+04, 2.24173327e+02, 5.41334184e+01, 1.54127903e+04, 4.46315627e-25
5.39082766e+01, 1.73963781e+00, 1.82121906e-02, 9.52084410e-01, 2.88913624e-03, 4.18284358e-01, 6.73611122e+05, 1.22679342e+04, 1.22679342e+04, 2.23425956e+02, 5.41420462e+01, 1.54980060e+04, 4.51264537e-25
5.41086754e+01, 1.74121997e+00, 1.81459633e-02, 9.52100358e-01, 2.87318846e-03, 4.17407101e-01, 6.76282644e+05, 1.22718000e+04, 1.22718000e+04, 2.22683633e+02, 5.41506412e+01, 1.55833815e+04, 4.56250089e-25
5.43090741e+01, 1.74279639e+00, 1.80802159e-02, 9.52116161e-01, 2.85738547e-03, 4.16534640e-01, 6.78954547e+05, 1.22756448e+04, 1.22756448e+04, 2.21946307e+02, 5.41592035e+01, 1.56689165e+04, 4.61272419e-25
5.45094729e+01, 1.74436710e+00, 1.80149432e-02, 9.52131821e-01, 2.84172544e-03, 4.15666934e-01, 6.81626827e+05, 1.22794685e+04, 1.22794685e+04, 2.21213928e+02, 5.41677334e+01, 1.57546107e+04, 4.66331666e-25
5.47098717e+01, 1.74593216e+00, 1.79501401e-02, 9.52147339e-01, 2.82620656e-03, 4.14803940e-01, 6.84299483e+05, 1.22832716e+04, 1.22832716e+04, 2.20486445e+02, 5.41762311e+01, 1.58404639e+04, 4.71427968e-25
5.49102705e+01, 1.74749159e+00, 1.78858015e-02, 9.52162719e-01, 2.81082706e-03, 4.13945614e-01, 6.86972513e+05, 1.22870540e+04, 1.22870540e+04, 2.19763809e+02, 5.41846968e+01, 1.59264757e+04, 4.76561463e-25
5.51106693e+01, 1.74904545e+00, 1.78219225e-02, 9.52177961e-01, 2.79558521e-03, 4.13091915e-01, 6.89645915e+05, 1.22908160e+04, 1.22908160e+04, 2.19045971e+02, 5.41931308e+01, 1.60126460e+04, 4.81732290e-25
5.53110681e+01, 1.75059377e+00, 1.77584982e-02, 9.52193067e-01, 2.78047928e-03, 4.12242803e-01, 6.92319686e+05, 1.22945579e+04, 1.22945579e+04, 2.18332883e+02, 5.42015334e+01, 1.60989744e+04, 4.86940585e-25
5.55114669e+01, 1.75213658e+00, 1.76955237e-02, 9.52208038e-01, 2.76550759e-03, 4.11398235e-01, 6.94993826e+05, 1.22982797e+04, 1.22982797e+04, 2.17624499e+02, 5.42099047e+01, 1.61854607e+04, 4.92186488e-25
5.57118657e+01, 1.75367394e+00, 1.76329942e-02, 9.52222877e-01, 2.75066847e-03, 4.10558173e-01, 6.97668331e+05, 1.23019816e+04, 1.23019816e+04, 2.16920771e+02, 5.42182450e+01, 1.62721047e+04, 4.97470137e-25
