z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
7.97597214e+01, 1.90719481e+00, 1.23824102e-02, 9.42074460e-01, 1.58617308e-03, 3.29869970e-01, 1.02072422e+06, 1.26390260e+04, 1.26390260e+04, 1.56501605e+02, 5.50445421e+01, 2.77574058e+04, 1.44756243e-24
7.99601202e+01, 1.90827114e+00, 1.23517603e-02, 9.42080452e-01, 1.58018072e-03, 3.29385429e-01, 1.02343197e+06, 1.26411864e+04, 1.26411864e+04, 1.56140904e+02, 5.50502949e+01, 2.78615914e+04, 1.45844948e-24
8.01605190e+01, 1.90934482e+00, 1.23212618e-02, 9.42086408e-01, 1.57422551e-03, 3.28902698e-01, 1.02613993e+06, 1.26433387e+04, 1.26433387e+04, 1.55781885e+02, 5.50560329e+01, 2.79659109e+04, 1.46939139e-24
8.03609178e+01, 1.91041584e+00, 1.22909135e-02, 9.42092326e-01, 1.56830711e-03, 3.28421765e-01, 1.02884810e+06, 1.26454829e+04, 1.26454829e+04, 1.55424536e+02, 5.50617563e+01, 2.80703642e+04, 1.48038832e-24
8.05613166e+01, 1.91148423e+00, 1.22607143e-02, 9.42098208e-01, 1.56242522e-03, 3.27942620e-01, 1.03155648e+06, 1.26476192e+04, 1.26476192e+04, 1.55068846e+02, 5.50674650e+01, 2.81749512e+04, 1.49144039e-24
8.07617154e+01, 1.91254999e+00, 1.22306631e-02, 9.42104054e-01, 1.55657951e-03, 3.27465251e-01, 1.03426506e+06, 1.26497476e+04, 1.26497476e+04, 1.54714802e+02, 5.50731593e+01, 2.82796718e+04, 1.50254776e-24
8.09621142e+01, 1.91361315e+00, 1.22007590e-02, 9.42109864e-01, 1.55076968e-03, 3.26989648e-01, 1.03697386e+06, 1.26518681e+04, 1.26518681e+04, 1.54362393e+02, 5.50788390e+01, 2.83845258e+04, 1.51371056e-24
8.11625130e+01, 1.91467371e+00, 1.21710007e-02, 9.42115639e-01, 1.54499542e-03, 3.26515799e-01, 1.03968286e+06, 1.26539808e+04, 1.26539808e+04, 1.54011608e+02, 5.50845044e+01, 2.84895130e+04, 1.52492894e-24
8.13629118e+01, 1.91573169e+00, 1.21413872e-02, 9.42121378e-01, 1.53925643e-03, 3.26043695e-01, 1.04239207e+06, 1.26560857e+04, 1.26560857e+04, 1.53662436e+02, 5.50901555e+01, 2.85946334e+04, 1.53620304e-24
8.15633106e+01, 1.91678710e+00, 1.21119174e-02, 9.42127082e-01, 1.53355241e-03, 3.25573324e-01, 1.04510148e+06, 1.26581828e+04, 1.26581828e+04, 1.53314865e+02, 5.50957923e+01, 2.86998867e+04, 1.54753300e-24
8.17637094e+01, 1.91783995e+00, 1.20825904e-02, 9.42132752e-01, 1.52788306e-03, 3.25104676e-01, 1.04781110e+06, 1.26602723e+04, 1.26602723e+04, 1.52968885e+02, 5.51014150e+01, 2.88052728e+04, 1.55891896e-24
8.19641082e+01, 1.91889025e+00, 1.20534050e-02, 9.42138387e-01, 1.52224808e-03, 3.24637741e-01, 1.05052092e+06, 1.26623542e+04, 1.26623542e+04, 1.52624483e+02, 5.51070235e+01, 2.89107916e+04, 1.57036107e-24
8.21645070e+01, 1.91993802e+00, 1.20243603e-02, 9.42143988e-01, 1.51664720e-03, 3.24172507e-01, 1.05323095e+06, 1.26644284e+04, 1.26644284e+04, 1.52281651e+02, 5.51126181e+01, 2.90164429e+04, 1.58185947e-24
8.23649058e+01, 1.92098326e+00, 1.19954553e-02, 9.42149555e-01, 1.51108011e-03, 3.23708966e-01, 1.05594117e+06, 1.26664951e+04, 1.26664951e+04, 1.51940376e+02, 5.51181986e+01, 2.91222267e+04, 1.59341430e-24
8.25653046e+01, 1.92202600e+00, 1.19666889e-02, 9.42155089e-01, 1.50554654e-03, 3.23247106e-01, 1.05865160e+06, 1.26685544e+04, 1.26685544e+04, 1.51600648e+02, 5.51237653e+01, 2.92281426e+04, 1.60502570e-24
8.27657034e+01, 1.92306624e+00, 1.19380601e-02, 9.42160590e-01, 1.50004621e-03, 3.22786919e-01, 1.06136224e+06, 1.26706061e+04, 1.26706061e+04, 1.51262457e+02, 5.51293182e+01, 2.93341907e+04, 1.61669382e-24
8.29661022e+01, 1.92410399e+00, 1.19095680e-02, 9.42166057e-01, 1.49457883e-03, 3.22328392e-01, 1.06407307e+06, 1.26726505e+04, 1.26726505e+04, 1.50925792e+02, 5.51348573e+01, 2.94403708e+04, 1.62841879e-24
8.31665010e+01, 1.92513927e+00, 1.18812115e-02, 9.42171492e-01, 1.48914413e-03, 3.21871518e-01, 1.06678410e+06, 1.26746875e+04, 1.26746875e+04, 1.50590643e+02, 5.51403827e+01, 2.95466827e+04, 1.64020077e-24
8.33668998e+01, 1.92617209e+00, 1.18529898e-02, 9.42176895e-01, 1.48374184e-03, 3.21416285e-01, 1.06949533e+06, 1.26767172e+04, 1.26767172e+04, 1.50256999e+02, 5.51458945e+01, 2.96531263e+04, 1.65203989e-24
8.35672986e+01, 1.92720246e+00, 1.18249018e-02, 9.42182265e-01, 1.47837170e-03, 3.20962685e-01, 1.07220675e+06, 1.26787396e+04, 1.26787396e+04, 1.49924850e+02, 5.51513927e+01, 2.97597014e+04, 1.66393629e-24
8.37676974e+01, 1.92823039e+00, 1.17969466e-02, 9.42187604e-01, 1.47303342e-03, 3.20510707e-01, 1.07491838e+06, 1.26807547e+04, 1.26807547e+04, 1.49594186e+02, 5.51568774e+01, 2.98664080e+04, 1.67589012e-24
8.39680962e+01, 1.92925589e+00, 1.17691233e-02, 9.42192911e-01, 1.46772676e-03, 3.20060343e-01, 1.07763020e+06, 1.26827627e+04, 1.26827627e+04, 1.49264998e+02, 5.51623488e+01, 2.99732458e+04, 1.68790152e-24
8.41684950e+01, 1.93027897e+00, 1.17414309e-02, 9.42198186e-01, 1.46245145e-03, 3.19611581e-01, 1.08034222e+06, 1.26847635e+04, 1.26847635e+04, 1.48937274e+02, 5.51678067e+01, 3.00802148e+04, 1.69997064e-24
8.43688938e+01, 1.93129965e+00, 1.17138685e-02, 9.42203431e-01, 1.45720723e-03, 3.19164414e-01, 1.08305443e+06, 1.26867572e+04, 1.26867572e+04, 1.48611006e+02, 5.51732514e+01, 3.01873148e+04, 1.71209761e-24
8.45692926e+01, 1.93231794e+00, 1.16864353e-02, 9.42208644e-01, 1.45199385e-03, 3.18718831e-01, 1.08576684e+06, 1.26887439e+04, 1.26887439e+04, 1.48286184e+02, 5.51786829e+01, 3.02945457e+04, 1.72428258e-24
8.47696914e+01, 1.93333385e+00, 1.16591302e-02, 9.42213827e-01, 1.44681105e-03, 3.18274824e-01, 1.08847944e+06, 1.26907235e+04, 1.26907235e+04, 1.47962798e+02, 5.51841011e+01, 3.04019072e+04, 1.73652569e-24
8.49700902e+01, 1.93434738e+00, 1.16319524e-02, 9.42218980e-01, 1.44165858e-03, 3.17832382e-01, 1.09119223e+06, 1.26926961e+04, 1.26926961e+04, 1.47640838e+02, 5.51895063e+01, 3.05093994e+04, 1.74882709e-24
8.51704890e+01, 1.93535856e+00, 1.16049011e-02, 9.42224103e-01, 1.43653620e-03, 3.17391498e-01, 1.09390522e+06, 1.26946618e+04, 1.26946618e+04, 1.47320295e+02, 5.51948985e+01, 3.06170221e+04, 1.76118691e-24
8.53708878e+01, 1.93636738e+00, 1.15779752e-02, 9.42229196e-01, 1.43144367e-03, 3.16952162e-01, 1.09661840e+06, 1.26966206e+04, 1.26966206e+04, 1.47001159e+02, 5.52002776e+01, 3.07247750e+04, 1.77360530e-24
8.55712866e+01, 1.93737387e+00, 1.15511741e-02, 9.42234259e-01, 1.42638073e-03, 3.16514365e-01, 1.09933177e+06, 1.26985726e+04, 1.26985726e+04, 1.46683422e+02, 5.52056439e+01, 3.08326582e+04, 1.78608240e-24
8.57716854e+01, 1.93837803e+00, 1.15244967e-02, 9.42239293e-01, 1.42134715e-03, 3.16078098e-01, 1.10204533e+06, 1.27005177e+04, 1.27005177e+04, 1.46367074e+02, 5.52109973e+01, 3.09406714e+04, 1.79861836e-24
8.59720842e+01, 1.93937988e+00, 1.14979422e-02, 9.42244297e-01, 1.41634270e-03, 3.15643352e-01, 1.10475908e+06, 1.27024560e+04, 1.27024560e+04, 1.46052106e+02, 5.52163379e+01, 3.10488146e+04, 1.81121331e-24
8.61724830e+01, 1.94037942e+00, 1.14715099e-02, 9.42249273e-01, 1.41136714e-03, 3.15210118e-01, 1.10747301e+06, 1.27043876e+04, 1.27043876e+04, 1.45738508e+02, 5.52216658e+01, 3.11570875e+04, 1.82386741e-24
8.63728818e+01, 1.94137666e+00, 1.14451988e-02, 9.42254220e-01, 1.40642023e-03, 3.14778389e-01, 1.11018714e+06, 1.27063125e+04, 1.27063125e+04, 1.45426272e+02, 5.52269810e+01, 3.12654902e+04, 1.83658079e-24
8.65732806e+01, 1.94237162e+00, 1.14190081e-02, 9.42259139e-01, 1.40150175e-03, 3.14348155e-01, 1.11290146e+06, 1.27082307e+04, 1.27082307e+04, 1.45115390e+02, 5.52322836e+01, 3.13740223e+04, 1.84935360e-24
8.67736794e+01, 1.94336430e+00, 1.13929370e-02, 9.42264030e-01, 1.39661146e-03, 3.13919407e-01, 1.11561596e+06, 1.27101423e+04, 1.27101423e+04, 1.44805851e+02, 5.52375736e+01, 3.14826839e+04, 1.86218597e-24
8.69740782e+01, 1.94435472e+00, 1.13669847e-02, 9.42268892e-01, 1.39174915e-03, 3.13492137e-01, 1.11833064e+06, 1.27120473e+04, 1.27120473e+04, 1.44497647e+02, 5.52428511e+01, 3.15914747e+04, 1.87507806e-24
8.71744770e+01, 1.94534289e+00, 1.13411503e-02, 9.42273727e-01, 1.38691460e-03, 3.13066337e-01, 1.12104552e+06, 1.27139458e+04, 1.27139458e+04, 1.44190770e+02, 5.52481162e+01, 3.17003947e+04, 1.88803001e-24
8.73748758e+01, 1.94632882e+00, 1.13154332e-02, 9.42278534e-01, 1.38210757e-03, 3.12641999e-01, 1.12376058e+06, 1.27158377e+04, 1.27158377e+04, 1.43885212e+02, 5.52533690e+01, 3.18094436e+04, 1.90104195e-24
8.75752745e+01, 1.94731251e+00, 1.12898323e-02, 9.42283314e-01, 1.37732785e-03, 3.12219113e-01, 1.12647582e+06, 1.27177232e+04, 1.27177232e+04, 1.43580962e+02, 5.52586094e+01, 3.19186215e+04, 1.91411404e-24
8.77756733e+01, 1.94829398e+00, 1.12643471e-02, 9.42288067e-01, 1.37257523e-03, 3.11797673e-01, 1.12919125e+06, 1.27196022e+04, 1.27196022e+04, 1.43278014e+02, 5.52638375e+01, 3.20279281e+04, 1.92724641e-24
8.79760721e+01, 1.94927323e+00, 1.12389767e-02, 9.42292793e-01, 1.36784949e-03, 3.11377669e-01, 1.13190686e+06, 1.27214748e+04, 1.27214748e+04, 1.42976358e+02, 5.52690535e+01, 3.21373634e+04, 1.94043921e-24
8.81764709e+01, 1.95025028e+00, 1.12137203e-02, 9.42297493e-01, 1.36315042e-03, 3.10959094e-01, 1.13462265e+06, 1.27233410e+04, 1.27233410e+04, 1.42675987e+02, 5.52742572e+01, 3.22469271e+04, 1.95369258e-24
8.83768697e+01, 1.95122514e+00, 1.11885771e-02, 9.42302166e-01, 1.35847781e-03, 3.10541939e-01, 1.13733862e+06, 1.27252009e+04, 1.27252009e+04, 1.42376892e+02, 5.52794489e+01, 3.23566193e+04, 1.96700666e-24
8.85772685e+01, 1.95219782e+00, 1.11635465e-02, 9.42306812e-01, 1.35383145e-03, 3.10126197e-01, 1.14005478e+06, 1.27270545e+04, 1.27270545e+04, 1.42079064e+02, 5.52846286e+01, 3.24664396e+04, 1.98038161e-24
8.87776673e+01, 1.95316832e+00, 1.11386276e-02, 9.42311433e-01, 1.34921114e-03, 3.09711860e-01, 1.14277112e+06, 1.27289019e+04, 1.27289019e+04, 1.41782497e+02, 5.52897963e+01, 3.25763881e+04, 1.99381755e-24
8.89780661e+01, 1.95413665e+00, 1.11138197e-02, 9.42316028e-01, 1.34461668e-03, 3.09298919e-01, 1.14548763e+06, 1.27307430e+04, 1.27307430e+04, 1.41487181e+02, 5.52949520e+01, 3.26864646e+04, 2.00731464e-24
8.91784649e+01, 1.95510284e+00, 1.10891220e-02, 9.42320597e-01, 1.34004785e-03, 3.08887368e-01, 1.14820433e+06, 1.27325779e+04, 1.27325779e+04, 1.41193110e+02, 5.53000959e+01, 3.27966689e+04, 2.02087302e-24
8.93788637e+01, 1.95606688e+00, 1.10645339e-02, 9.42325140e-01, 1.33550447e-03, 3.08477198e-01, 1.15092120e+06, 1.27344066e+04, 1.27344066e+04, 1.40900274e+02, 5.53052280e+01, 3.29070010e+04, 2.03449283e-24
8.95792625e+01, 1.95702878e+00, 1.10400546e-02, 9.42329659e-01, 1.33098634e-03, 3.08068402e-01, 1.15363826e+06, 1.27362293e+04, 1.27362293e+04, 1.40608666e+02, 5.53103482e+01, 3.30174607e+04, 2.04817421e-24
8.97796613e+01, 1.95798856e+00, 1.10156833e-02, 9.42334152e-01, 1.32649326e-03, 3.07660972e-01, 1.15635549e+06, 1.27380458e+04, 1.27380458e+04, 1.40318279e+02, 5.53154568e+01, 3.31280479e+04, 2.06191732e-24
8.99800601e+01, 1.95894622e+00, 1.09914194e-02, 9.42338621e-01, 1.32202503e-03, 3.07254900e-01, 1.15907289e+06, 1.27398563e+04, 1.27398563e+04, 1.40029104e+02, 5.53205537e+01, 3.32387625e+04, 2.07572228e-24
9.01804589e+01, 1.95990177e+00, 1.09672622e-02, 9.42343065e-01, 1.31758147e-03, 3.06850180e-01, 1.16179048e+06, 1.27416608e+04, 1.27416608e+04, 1.39741135e+02, 5.53256391e+01, 3.33496044e+04, 2.08958925e-24
9.03808577e+01, 1.96085523e+00, 1.09432109e-02, 9.42347484e-01, 1.31316238e-03, 3.06446803e-01, 1.16450824e+06, 1.27434593e+04, 1.27434593e+04, 1.39454362e+02, 5.53307128e+01, 3.34605733e+04, 2.10351837e-24
9.05812565e+01, 1.96180660e+00, 1.09192649e-02, 9.42351879e-01, 1.30876759e-03, 3.06044763e-01, 1.16722617e+06, 1.27452518e+04, 1.27452518e+04, 1.39168780e+02, 5.53357751e+01, 3.35716693e+04, 2.11750978e-24
9.07816553e+01, 1.96275589e+00, 1.08954235e-02, 9.42356250e-01, 1.30439689e-03, 3.05644051e-01, 1.16994428e+06, 1.27470384e+04, 1.27470384e+04, 1.38884381e+02, 5.53408259e+01, 3.36828921e+04, 2.13156363e-24
9.09820541e+01, 1.96370310e+00, 1.08716859e-02, 9.42360597e-01, 1.30005011e-03, 3.05244662e-01, 1.17266256e+06, 1.27488191e+04, 1.27488191e+04, 1.38601156e+02, 5.53458653e+01, 3.37942417e+04, 2.14568006e-24
9.11824529e+01, 1.96464826e+00, 1.08480515e-02, 9.42364921e-01, 1.29572707e-03, 3.04846587e-01, 1.17538102e+06, 1.27505939e+04, 1.27505939e+04, 1.38319100e+02, 5.53508934e+01, 3.39057179e+04, 2.15985921e-24
9.13828517e+01, 1.96559136e+00, 1.08245197e-02, 9.42369220e-01, 1.29142758e-03, 3.04449819e-01, 1.17809965e+06, 1.27523629e+04, 1.27523629e+04, 1.38038204e+02, 5.53559101e+01, 3.40173207e+04, 2.17410123e-24
9.15832505e+01, 1.96653242e+00, 1.08010898e-02, 9.42373497e-01, 1.28715147e-03, 3.04054352e-01, 1.18081845e+06, 1.27541261e+04, 1.27541261e+04, 1.37758461e+02, 5.53609157e+01, 3.41290498e+04, 2.18840626e-24
9.17836493e+01, 1.96747145e+00, 1.07777610e-02, 9.42377750e-01, 1.28289856e-03, 3.03660178e-01, 1.18353743e+06, 1.27558835e+04, 1.27558835e+04, 1.37479865e+02, 5.53659100e+01, 3.42409052e+04, 2.20277444e-24
9.19840481e+01, 1.96840845e+00, 1.07545329e-02, 9.42381980e-01, 1.27866868e-03, 3.03267290e-01, 1.18625657e+06, 1.27576353e+04, 1.27576353e+04, 1.37202407e+02, 5.53708932e+01, 3.43528868e+04, 2.21720593e-24
9.21844469e+01, 1.96934343e+00, 1.07314046e-02, 9.42386188e-01, 1.27446164e-03, 3.02875681e-01, 1.18897588e+06, 1.27593813e+04, 1.27593813e+04, 1.36926082e+02, 5.53758652e+01, 3.44649944e+04, 2.23170085e-24
9.23848457e+01, 1.97027641e+00, 1.07083756e-02, 9.42390372e-01, 1.27027728e-03, 3.02485345e-01, 1.19169537e+06, 1.27611216e+04, 1.27611216e+04, 1.36650883e+02, 5.53808263e+01, 3.45772280e+04, 2.24625936e-24
9.25852445e+01, 1.97120738e+00, 1.06854452e-02, 9.42394534e-01, 1.26611543e-03, 3.02096275e-01, 1.19441502e+06, 1.27628563e+04, 1.27628563e+04, 1.36376801e+02, 5.53857763e+01, 3.46895873e+04, 2.26088160e-24
9.27856433e+01, 1.97213636e+00, 1.06626128e-02, 9.42398674e-01, 1.26197592e-03, 3.01708463e-01, 1.19713485e+06, 1.27645853e+04, 1.27645853e+04, 1.36103831e+02, 5.53907154e+01, 3.48020723e+04, 2.27556772e-24
9.29860421e+01, 1.97306336e+00, 1.06398778e-02, 9.42402792e-01, 1.25785859e-03, 3.01321904e-01, 1.19985484e+06, 1.27663088e+04, 1.27663088e+04, 1.35831966e+02, 5.53956435e+01, 3.49146829e+04, 2.29031785e-24
9.31864409e+01, 1.97398839e+00, 1.06172395e-02, 9.42406888e-01, 1.25376326e-03, 3.00936590e-01, 1.20257500e+06, 1.27680268e+04, 1.27680268e+04, 1.35561198e+02, 5.54005609e+01, 3.50274190e+04, 2.30513215e-24
9.33868397e+01, 1.97491145e+00, 1.05946973e-02, 9.42410961e-01, 1.24968977e-03, 3.00552515e-01, 1.20529533e+06, 1.27697392e+04, 1.27697392e+04, 1.35291522e+02, 5.54054674e+01, 3.51402803e+04, 2.32001075e-24
9.35872385e+01, 1.97583255e+00, 1.05722507e-02, 9.42415014e-01, 1.24563796e-03, 3.00169672e-01, 1.20801582e+06, 1.27714461e+04, 1.27714461e+04, 1.35022930e+02, 5.54103631e+01, 3.52532669e+04, 2.33495380e-24
9.37876373e+01, 1.97675170e+00, 1.05498990e-02, 9.42419044e-01, 1.24160768e-03, 2.99788055e-01, 1.21073648e+06, 1.27731476e+04, 1.27731476e+04, 1.34755417e+02, 5.54152481e+01, 3.53663786e+04, 2.34996145e-24
9.39880361e+01, 1.97766891e+00, 1.05276416e-02, 9.42423053e-01, 1.23759875e-03, 2.99407657e-01, 1.21345730e+06, 1.27748436e+04, 1.27748436e+04, 1.34488975e+02, 5.54201225e+01, 3.54796153e+04, 2.36503383e-24
9.41884349e+01, 1.97858419e+00, 1.05054779e-02, 9.42427042e-01, 1.23361103e-03, 2.99028472e-01, 1.21617829e+06, 1.27765342e+04, 1.27765342e+04, 1.34223598e+02, 5.54249862e+01, 3.55929768e+04, 2.38017110e-24
9.43888337e+01, 1.97949754e+00, 1.04834074e-02, 9.42431009e-01, 1.22964436e-03, 2.98650493e-01, 1.21889945e+06, 1.27782194e+04, 1.27782194e+04, 1.33959280e+02, 5.54298394e+01, 3.57064631e+04, 2.39537339e-24
9.45892325e+01, 1.98040897e+00, 1.04614293e-02, 9.42434955e-01, 1.22569858e-03, 2.98273715e-01, 1.22162077e+06, 1.27798993e+04, 1.27798993e+04, 1.33696014e+02, 5.54346820e+01, 3.58200740e+04, 2.41064085e-24
9.47896313e+01, 1.98131850e+00, 1.04395433e-02, 9.42438880e-01, 1.22177353e-03, 2.97898130e-01, 1.22434225e+06, 1.27815739e+04, 1.27815739e+04, 1.33433794e+02, 5.54395142e+01, 3.59338095e+04, 2.42597363e-24
9.49900301e+01, 1.98222613e+00, 1.04177486e-02, 9.42442785e-01, 1.21786908e-03, 2.97523733e-01, 1.22706389e+06, 1.27832432e+04, 1.27832432e+04, 1.33172613e+02, 5.54443359e+01, 3.60476694e+04, 2.44137187e-24
9.51904289e+01, 1.98313186e+00, 1.03960447e-02, 9.42446669e-01, 1.21398506e-03, 2.97150512e-01, 1.22978570e+06, 1.27849072e+04, 1.27849072e+04, 1.32912467e+02, 5.54491472e+01, 3.61616535e+04, 2.45683571e-24
9.53908277e+01, 1.98403571e+00, 1.03744311e-02, 9.42450533e-01, 1.21012133e-03, 2.96778471e-01, 1.23250767e+06, 1.27865659e+04, 1.27865659e+04, 1.32653347e+02, 5.54539482e+01, 3.62757619e+04, 2.47236530e-24
9.55912265e+01, 1.98493768e+00, 1.03529072e-02, 9.42454377e-01, 1.20627774e-03, 2.96407600e-01, 1.23522980e+06, 1.27882195e+04, 1.27882195e+04, 1.32395249e+02, 5.54587388e+01, 3.63899943e+04, 2.48796078e-24
9.57916253e+01, 1.98583778e+00, 1.03314724e-02, 9.42458201e-01, 1.20245415e-03, 2.96037891e-01, 1.23795209e+06, 1.27898678e+04, 1.27898678e+04, 1.32138166e+02, 5.54635192e+01, 3.65043507e+04, 2.50362230e-24
9.59920240e+01, 1.98673602e+00, 1.03101261e-02, 9.42462005e-01, 1.19865040e-03, 2.95669340e-01, 1.24067455e+06, 1.27915110e+04, 1.27915110e+04, 1.31882092e+02, 5.54682894e+01, 3.66188310e+04, 2.51934999e-24
9.61924228e+01, 1.98763241e+00, 1.02888679e-02, 9.42465790e-01, 1.19486636e-03, 2.95301939e-01, 1.24339716e+06, 1.27931491e+04, 1.27931491e+04, 1.31627021e+02, 5.54730493e+01, 3.67334349e+04, 2.53514402e-24
9.63928216e+01, 1.98852695e+00, 1.02676972e-02, 9.42469555e-01, 1.19110189e-03, 2.94935684e-01, 1.24611993e+06, 1.27947821e+04, 1.27947821e+04, 1.31372948e+02, 5.54777992e+01, 3.68481625e+04, 2.55100451e-24
9.65932204e+01, 1.98941965e+00, 1.02466134e-02, 9.42473300e-01, 1.18735683e-03, 2.94570567e-01, 1.24884286e+06, 1.27964100e+04, 1.27964100e+04, 1.31119866e+02, 5.54825390e+01, 3.69630137e+04, 2.56693162e-24
9.67936192e+01, 1.99031052e+00, 1.02256160e-02, 9.42477026e-01, 1.18363106e-03, 2.94206585e-01, 1.25156595e+06, 1.27980328e+04, 1.27980328e+04, 1.30867769e+02, 5.54872687e+01, 3.70779882e+04, 2.58292549e-24
9.69940180e+01, 1.99119957e+00, 1.02047045e-02, 9.42480733e-01, 1.17992444e-03, 2.93843729e-01, 1.25428919e+06, 1.27996506e+04, 1.27996506e+04, 1.30616652e+02, 5.54919884e+01, 3.71930860e+04, 2.59898626e-24
9.71944168e+01, 1.99208680e+00, 1.01838784e-02, 9.42484421e-01, 1.17623682e-03, 2.93481996e-01, 1.25701259e+06, 1.28012634e+04, 1.28012634e+04, 1.30366510e+02, 5.54966981e+01, 3.73083070e+04, 2.61511407e-24
9.73948156e+01, 1.99297222e+00, 1.01631371e-02, 9.42488090e-01, 1.17256808e-03, 2.93121378e-01, 1.25973615e+06, 1.28028712e+04, 1.28028712e+04, 1.30117335e+02, 5.55013980e+01, 3.74236511e+04, 2.63130909e-24
9.75952144e+01, 1.99385584e+00, 1.01424801e-02, 9.42491741e-01, 1.16891807e-03, 2.92761871e-01, 1.26245987e+06, 1.28044741e+04, 1.28044741e+04, 1.29869124e+02, 5.55060879e+01, 3.75391182e+04, 2.64757143e-24
9.77956132e+01, 1.99473766e+00, 1.01219069e-02, 9.42495373e-01, 1.16528666e-03, 2.92403468e-01, 1.26518374e+06, 1.28060721e+04, 1.28060721e+04, 1.29621869e+02, 5.55107680e+01, 3.76547081e+04, 2.66390126e-24
9.79960120e+01, 1.99561770e+00, 1.01014170e-02, 9.42498986e-01, 1.16167373e-03, 2.92046165e-01, 1.26790777e+06, 1.28076651e+04, 1.28076651e+04, 1.29375566e+02, 5.55154383e+01, 3.77704207e+04, 2.68029872e-24
9.81964108e+01, 1.99649596e+00, 1.00810099e-02, 9.42502581e-01, 1.15807914e-03, 2.91689955e-01, 1.27063195e+06, 1.28092533e+04, 1.28092533e+04, 1.29130209e+02, 5.55200989e+01, 3.78862561e+04, 2.69676395e-24
9.83968096e+01, 1.99737244e+00, 1.00606851e-02, 9.42506158e-01, 1.15450277e-03, 2.91334833e-01, 1.27335629e+06, 1.28108366e+04, 1.28108366e+04, 1.28885793e+02, 5.55247497e+01, 3.80022139e+04, 2.71329710e-24
9.85972084e+01, 1.99824717e+00, 1.00404421e-02, 9.42509716e-01, 1.15094447e-03, 2.90980793e-01, 1.27608078e+06, 1.28124151e+04, 1.28124151e+04, 1.28642312e+02, 5.55293908e+01, 3.81182942e+04, 2.72989830e-24
9.87976072e+01, 1.99912013e+00, 1.00202803e-02, 9.42513257e-01, 1.14740413e-03, 2.90627831e-01, 1.27880542e+06, 1.28139888e+04, 1.28139888e+04, 1.28399760e+02, 5.55340223e+01, 3.82344968e+04, 2.74656771e-24
9.89980060e+01, 1.99999134e+00, 1.00001994e-02, 9.42516780e-01, 1.14388162e-03, 2.90275940e-01, 1.28153022e+06, 1.28155577e+04, 1.28155577e+04, 1.28158133e+02, 5.55386443e+01, 3.83508216e+04, 2.76330548e-24
9.91984048e+01, 2.00086081e+00, 9.98019881e-03, 9.42520285e-01, 1.14037682e-03, 2.89925116e-01, 1.28425517e+06, 1.28171219e+04, 1.28171219e+04, 1.27917425e+02, 5.55432566e+01, 3.84672685e+04, 2.78011173e-24
9.93988036e+01, 2.00172854e+00, 9.96027805e-03, 9.42523773e-01, 1.13688959e-03, 2.89575353e-01, 1.28698027e+06, 1.28186813e+04, 1.28186813e+04, 1.27677630e+02, 5.55478594e+01, 3.85838374e+04, 2.79698663e-24
9.95992024e+01, 2.00259454e+00, 9.94043666e-03, 9.42527243e-01, 1.13341983e-03, 2.89226645e-01, 1.28970552e+06, 1.28202361e+04, 1.28202361e+04, 1.27438745e+02, 5.55524528e+01, 3.87005282e+04, 2.81393032e-24
9.97996012e+01, 2.00345881e+00, 9.92067417e-03, 9.42530696e-01, 1.12996740e-03, 2.88878988e-01, 1.29243093e+06, 1.28217861e+04, 1.28217861e+04, 1.27200762e+02, 5.55570367e+01, 3.88173408e+04, 2.83094293e-24
1.00000000e+02, 2.00432137e+00, 9.90099010e-03, 9.42534131e-01, 1.12653218e-03, 2.88532375e-01, 1.29515648e+06, 1.28233315e+04, 1.28233315e+04, 1.26963678e+02, 5.55616112e+01, 3.89342751e+04, 2.84802463e-24
